name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Rwanda,2024-06-19,82.4,61.6,72.5,81,61.6,72.3,51.6,49.9,0,0,0,,0,0,17.9,10.3,182.8,1021,33.8,6.2,252.5,21.8,9,10,2024-06-19T06:01:11,2024-06-19T18:01:36,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-20,82.4,62.6,72.9,81.7,62.6,72.8,55.3,55.4,0,0,0,,0,0,20.8,12.5,148.8,1021.5,49.1,6.2,224,19.4,7,10,2024-06-20T06:01:24,2024-06-20T18:01:49,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-21,78.9,68,73.2,78.9,68,73.2,56.2,56,0,0,0,rain,0,0,21.7,9.2,145.6,1021.9,69,6.2,151,13.1,6,10,2024-06-21T06:01:37,2024-06-21T18:02:02,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-22,77.4,64.4,71,77.4,64.4,71,54.1,56.3,0,0,0,,0,0,19.5,13.9,182.9,1021.7,55,6.9,193.1,16.6,7,10,2024-06-22T06:01:50,2024-06-22T18:02:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-06-23,78.8,60.8,70.9,78.8,60.8,70.9,54.2,56.6,0,0,0,,0,0,18.8,9.2,173.9,1021.8,42.9,6.2,254.1,22,9,10,2024-06-23T06:02:03,2024-06-23T18:02:28,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-24,80.6,62.6,70.8,79.9,62.6,70.7,52.6,54.6,0,0,0,,0,0,24.2,13.3,174.3,1022,32.5,6.2,246,21.2,8,10,2024-06-24T06:02:16,2024-06-24T18:02:41,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-25,78.8,60.5,69,78.8,60.5,69,49.3,51.7,0,0,0,,0,0,20.1,11.4,167.5,1020.6,20.7,6.2,280.5,24.3,9,10,2024-06-25T06:02:28,2024-06-25T18:02:54,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-26,78.8,55.4,68.4,78.8,55.4,68.4,47.3,48.8,0,0,0,,0,0,18.6,12.8,176.6,1021,7.8,6.6,279.6,24.2,9,10,2024-06-26T06:02:41,2024-06-26T18:03:07,0.66,Clear,Clear conditions throughout the day.,clear-day,"HRYR,64387099999,remote"
Rwanda,2024-06-27,80.6,59,69.3,79.7,59,69.3,49.6,51.2,0,0,0,,0,0,21.9,13.9,174.9,1022,28.9,6.2,277.6,23.9,9,10,2024-06-27T06:02:53,2024-06-27T18:03:20,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-28,80.6,59.7,69.8,79.9,59.7,69.8,51.5,54,0,0,0,,0,0,18.6,9.2,205,1021.8,41.5,6.2,258.4,22.3,9,10,2024-06-28T06:03:05,2024-06-28T18:03:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-29,80.6,59,70.6,79.9,59,70.6,50.6,51.3,0,0,0,,0,0,16.6,11.4,211.8,1020.8,35.5,6.9,272.1,23.5,9,10,2024-06-29T06:03:16,2024-06-29T18:03:45,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-06-30,80.6,60.8,71.2,79.9,60.8,71.1,50.2,49.4,0,0,0,,0,0,18.3,11.3,175.3,1021.3,34.3,6.2,274.8,23.8,9,10,2024-06-30T06:03:28,2024-06-30T18:03:58,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-01,82.4,60.8,71.6,80.8,60.8,71.4,49.1,46.9,0,0,0,,0,0,17.9,12.8,207.6,1022.4,37,6.2,274.5,23.6,9,10,2024-07-01T06:03:39,2024-07-01T18:04:10,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-02,82.4,58.7,71.4,80.5,58.7,71.1,46.8,44,0,0,0,,0,0,15.4,9.2,182.6,1021.3,39.5,7.3,271.3,23.6,9,10,2024-07-02T06:03:49,2024-07-02T18:04:22,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-03,82.4,59,71.9,80.6,59,71.6,47.5,43.4,0,0,0,,0,0,16.6,8.1,191.6,1020.8,40.7,6.6,251.8,21.8,9,10,2024-07-03T06:04:00,2024-07-03T18:04:33,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-04,82.4,60.8,73.1,81,60.8,72.9,50.6,46.6,0,0,0,,0,0,17,8.1,199.4,1020.1,38.3,6.6,263.9,22.8,9,10,2024-07-04T06:04:10,2024-07-04T18:04:45,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-05,84.2,64.4,73.5,82.2,64.4,73.3,53,50.2,0,0,0,,0,0,17.2,8.1,213.4,1019.8,34.1,6.9,206.6,17.8,8,10,2024-07-05T06:04:19,2024-07-05T18:04:56,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-06,84.2,66.2,75,82.7,66.2,74.8,55.2,51.7,0,0,0,rain,0,0,17.4,10.3,169.5,1019.2,57.7,6.9,187.8,16.2,7,10,2024-07-06T06:04:28,2024-07-06T18:05:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-07,80.7,66.2,73.5,80.4,66.2,73.5,55.2,53.8,0,0,0,,0,0,14.3,8.1,102.5,1019.6,67.8,6.8,180.8,15.7,7,10,2024-07-07T06:04:37,2024-07-07T18:05:17,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-08,80.6,66.2,73.1,80.8,66.2,73.1,58.3,61.7,0,0,0,rain,0,0,12.3,9.2,149.1,1019.5,59.2,6.2,197.8,17.3,7,10,2024-07-08T06:04:45,2024-07-08T18:05:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-09,80.9,63.2,73.3,81.1,63.2,73.3,57.4,58.8,0,0,0,rain,0,0,17.7,9.2,149.3,1017.8,65.4,6.6,219.4,19.1,8,10,2024-07-09T06:04:53,2024-07-09T18:05:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-10,82.4,66.2,73.1,81.4,66.2,73,56.9,58.5,0,0,0,,0,0,21.5,9.2,151.8,1020,62.1,6.1,169.3,14.8,8,10,2024-07-10T06:05:01,2024-07-10T18:05:47,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-11,80.6,62.6,72.6,79.7,62.6,72.5,52,50.6,0,0,0,,0,0,17.7,11.4,164.5,1021.5,55.2,6.2,243,21.1,8,10,2024-07-11T06:05:08,2024-07-11T18:05:56,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-12,80.6,60.8,71.5,79.9,60.8,71.4,49.6,47.6,0,0,0,,0,0,17.2,9.6,177.4,1022.1,36.5,6.2,266.5,23.1,9,10,2024-07-12T06:05:14,2024-07-12T18:06:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-13,84.3,60.8,73.4,82.5,60.8,73,50.8,47.2,0,0,0,,0,0,20.4,12.6,155.9,1020.2,40.4,8,261.6,22.8,9,10,2024-07-13T06:05:20,2024-07-13T18:06:13,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-14,84.2,64.4,74.2,82,64.4,73.8,51.4,46.9,0,0,0,,0,0,20.1,10.3,178.5,1021.9,34.4,6.2,255.6,22,9,10,2024-07-14T06:05:25,2024-07-14T18:06:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-15,83.5,62.6,73.5,81.7,62.6,73.2,50.1,45.5,0,0,0,,0,0,13.2,10.3,193.6,1021.2,33.3,6.2,225.9,19.6,8,10,2024-07-15T06:05:30,2024-07-15T18:06:28,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-16,84.2,64.4,74.7,82.2,64.4,74.3,50.9,44.9,0,0,0,,0,0,13,9.2,163.6,1020.8,50.1,6.2,181.6,15.5,7,10,2024-07-16T06:05:34,2024-07-16T18:06:35,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-17,84.2,66.2,74.6,82.5,66.2,74.4,51.9,46.2,0,0,0,,0,0,18.1,11.4,153.5,1021.1,54.4,6.1,204.1,17.8,8,10,2024-07-17T06:05:38,2024-07-17T18:06:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-18,82.4,64.4,74.1,80.9,64.4,73.8,51.9,47.9,0,0,0,,0,0,17.4,10.3,160.3,1020.7,52.2,6.2,221.6,19.3,8,10,2024-07-18T06:05:41,2024-07-18T18:06:47,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-19,78.1,66.2,72.3,78.1,66.2,72.3,51.6,49.1,0,0,0,rain,0,0,15.2,5.8,204,1020.8,64.9,6.5,182.1,15.7,7,10,2024-07-19T06:05:43,2024-07-19T18:06:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-20,82.4,66.1,74.5,81.2,66.1,74.2,52,46.7,0,0,0,,0,0,17.4,8.1,100.1,1020.2,56.1,6.1,159.6,13.7,7,10,2024-07-20T06:05:45,2024-07-20T18:06:57,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-21,82.8,68,75.5,81.7,68,75.3,54.5,49,0,0,0,,0,0,17,11.4,146.7,1020.9,72.3,6.2,188.8,16.3,7,10,2024-07-21T06:05:46,2024-07-21T18:07:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-22,78.8,68,73.4,78.8,68,73.4,57.6,58.4,0,0,0,rain,0,0,22.8,13.9,178.6,1022.5,77.1,6.1,174.2,15.1,7,10,2024-07-22T06:05:47,2024-07-22T18:07:06,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-23,82.4,59,72.5,80.6,59,72.2,52.8,54.3,0,0,0,,0,0,18.8,13.9,172.7,1023.6,52.9,6.5,255.9,22.1,8,10,2024-07-23T06:05:47,2024-07-23T18:07:09,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-24,82.5,59,72.3,80.6,59,71.9,47,44.2,0,0,0,,0,0,16.8,8.1,172.4,1022.9,46.2,6.2,288,24.9,10,10,2024-07-24T06:05:46,2024-07-24T18:07:12,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-25,84.2,60.8,73.1,81.6,60.8,72.5,45.8,40.5,0,0,0,,0,0,15.2,9.2,210.6,1020.8,28.3,6.5,277.4,24,10,10,2024-07-25T06:05:45,2024-07-25T18:07:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-26,84.3,62.6,74.3,81.8,62.6,73.6,46.5,39.2,0,0,0,,0,0,17.2,11.4,190.1,1019.8,32.2,6.9,272.3,23.5,9,10,2024-07-26T06:05:43,2024-07-26T18:07:15,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-27,84.2,62.6,74.1,81.5,62.6,73.7,46.3,39.3,0,0,0,,0,0,19,8.1,157.7,1020.7,42.4,6.1,259.4,22.3,9,10,2024-07-27T06:05:41,2024-07-27T18:07:17,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-28,84.2,66.2,74.8,81.6,66.2,74.1,45.1,36.6,0,0,0,,0,0,18.6,9.2,169.9,1020.6,27,6,274.7,23.7,9,10,2024-07-28T06:05:37,2024-07-28T18:07:17,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-29,83,62.6,72.9,81.2,62.6,72.6,50.4,47.3,0,0,0,,0,0,15.4,13.9,344,1019.5,57.6,6.3,218.4,18.8,8,10,2024-07-29T06:05:34,2024-07-29T18:07:17,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-07-30,82.4,68,74.9,81.2,68,74.7,57,56,0,0,0,,0,0,16.8,10.3,141.4,1019.7,70.8,5.8,154.5,13.3,6,10,2024-07-30T06:05:29,2024-07-30T18:07:16,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-07-31,82.4,66.2,74.6,81,66.2,74.5,55.6,53.5,0,0,0,,0,0,23,13.9,149.3,1020.6,60.8,5.9,199.3,17.3,7,10,2024-07-31T06:05:24,2024-07-31T18:07:15,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-01,77.4,62.6,71.1,77.4,62.6,71.1,56,60.4,0,0,0,,0,0,18.3,9.2,178,1022,62.7,6.5,216.3,18.7,7,10,2024-08-01T06:05:18,2024-08-01T18:07:13,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-02,82.4,62.6,72.2,80.8,62.6,72,50.5,49.7,0,0,0,,0,0,17.2,13.9,154.6,1021.7,51.5,6.5,271.9,23.5,10,10,2024-08-02T06:05:12,2024-08-02T18:07:11,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-03,82.5,62.6,72.7,80.7,62.6,72.3,48.5,44.2,0,0,0,,0,0,18.3,10.3,167.2,1021,41.8,6.6,284.7,24.6,10,10,2024-08-03T06:05:05,2024-08-03T18:07:08,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-04,84.2,62.6,73.9,82,62.6,73.4,48.4,42.2,0,0,0,,0,0,16.3,11.4,167.1,1021,31.9,6.2,289,24.9,10,10,2024-08-04T06:04:57,2024-08-04T18:07:05,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-05,86,62.6,74.3,82.8,62.6,73.5,44,36.5,0,0,0,,0,0,17.4,11.4,206.1,1020.7,35.4,6.2,282.7,24.4,9,10,2024-08-05T06:04:49,2024-08-05T18:07:01,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-06,84.2,59,73,81.3,59,72.3,39.5,32.5,0,0,0,,0,0,17,9.2,233.4,1019.9,15.2,6.5,298.8,25.8,10,10,2024-08-06T06:04:40,2024-08-06T18:06:56,0.06,Clear,Clear conditions throughout the day.,clear-day,"HRYR,64387099999,remote"
Rwanda,2024-08-07,84.3,61.5,74.1,81.7,61.5,73.4,44,36,0,0,0,,0,0,19.2,10.5,201.9,1018.6,11.1,6.5,292.2,25.2,10,10,2024-08-07T06:04:30,2024-08-07T18:06:51,0.1,Clear,Clear conditions throughout the day.,clear-day,"HRYR,64387099999,remote"
Rwanda,2024-08-08,84.2,64.4,74.9,81.9,64.4,74.3,47.7,39.8,0,0,0,,0,0,20.8,9.2,168,1019.6,26.2,6.1,278,24,10,10,2024-08-08T06:04:20,2024-08-08T18:06:45,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-09,84.2,64.4,75.1,82.2,64.4,74.7,51.9,45.7,0,0,0,,0,0,18.1,9.2,146.7,1020.1,46,6.6,181.2,15.7,6,10,2024-08-09T06:04:09,2024-08-09T18:06:39,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-10,80.6,65.9,71.3,80.3,65.9,71.3,57.8,64.1,0,0,0,rain,0,0,18.3,13.9,93.1,1020.9,71.8,6.2,211.4,18.5,7,10,2024-08-10T06:03:58,2024-08-10T18:06:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-11,84.2,62.6,73,82.7,62.6,72.7,57.7,63.4,0.031,100,4.17,rain,0,0,17.7,20.8,125.7,1019.1,58,5.9,231.8,19.9,8,10,2024-08-11T06:03:46,2024-08-11T18:06:25,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999"
Rwanda,2024-08-12,84.1,64.3,73.7,82.2,64.3,73.2,55.4,57.5,0,0,0,,0,0,18.3,11.4,322,1019.1,61.4,6.6,197.4,17.1,8,10,2024-08-12T06:03:33,2024-08-12T18:06:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-13,85.1,64.4,74.7,82.8,64.4,74.3,56.1,55.7,0,0,0,rain,0,0,18.1,9.2,117.1,1019.4,42.3,6.2,230.6,19.9,8,10,2024-08-13T06:03:20,2024-08-13T18:06:09,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-14,84.2,66.8,75.6,82.7,66.8,75.3,57.6,55.7,0.016,100,4.17,rain,0,0,16.6,16.1,129.8,1019.6,62,6.1,190.1,16.2,6,10,2024-08-14T06:03:06,2024-08-14T18:06:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2024-08-15,82.4,62.6,72.2,82.1,62.6,72.2,58.7,64.8,0.22,100,4.17,rain,0,0,28.9,19.7,343.2,1020.5,80.1,6.1,213.2,18.5,7,10,2024-08-15T06:02:52,2024-08-15T18:05:51,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999"
Rwanda,2024-08-16,78.8,62.6,70.5,78.8,62.6,70.5,59.5,69.2,0,0,0,,0,0,20.4,12.8,38,1020.8,51.7,6,203.8,17.6,7,10,2024-08-16T06:02:37,2024-08-16T18:05:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-17,80.6,62.6,72.2,79.9,62.6,72.1,54.7,57.9,0,0,0,rain,0,0,18.6,12.2,154.9,1020.6,43.3,5.6,215.3,18.7,7,10,2024-08-17T06:02:22,2024-08-17T18:05:30,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-18,80.6,67.8,74.3,79.7,67.8,74.1,51.4,46.5,0,0,0,,0,0,21.9,15,156.6,1021.2,49.9,6.2,185.3,16,8,10,2024-08-18T06:02:06,2024-08-18T18:05:19,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-19,82.4,64.4,74,80.6,64.4,73.7,48.6,42.5,0,0,0,,0,0,20.1,10.3,178.1,1021.7,39.2,6.1,187.2,16,7,10,2024-08-19T06:01:49,2024-08-19T18:05:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-20,82.4,60.7,72.3,80.4,60.7,72.1,47.1,42.8,0,0,0,,0,0,19.7,10.3,178.3,1021.6,46.4,6.1,270,23.3,10,10,2024-08-20T06:01:32,2024-08-20T18:04:56,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-21,78.8,64.5,72,78.8,64.5,72,48.7,44.8,0.004,100,4.17,rain,0,0,21.9,13.9,216.6,1019.8,72.3,6.4,189.5,16.4,8,10,2024-08-21T06:01:15,2024-08-21T18:04:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-08-22,77,64.4,70.1,77,64.4,70.1,53.2,56.6,0.031,100,4.17,rain,0,0,19.5,10.3,242.5,1019.9,80,6.6,151.5,12.9,7,10,2024-08-22T06:00:57,2024-08-22T18:04:32,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-08-23,82.4,60.8,71.9,80.8,60.8,71.7,49.8,48.3,0,0,0,,0,0,17.9,10.3,164.9,1020.1,35.7,6.1,225.5,19.7,9,10,2024-08-23T06:00:38,2024-08-23T18:04:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-24,80.6,66.2,74,79.9,66.2,73.9,50.9,45.1,0,0,0,,0,0,21.5,11.4,163,1020.4,54.2,6.9,179.4,15.5,8,10,2024-08-24T06:00:19,2024-08-24T18:04:05,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-25,80.6,67.7,74.1,79.7,67.7,73.9,49.3,42.6,0,0,0,,0,0,20.6,12.8,161.8,1019.7,50.1,6.9,227.8,19.7,9,10,2024-08-25T06:00:00,2024-08-25T18:03:51,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-26,82.6,66.2,74.6,81.1,66.2,74.3,51.4,45.3,0,0,0,,0,0,20.4,10.5,117.8,1020.4,52.1,6.6,172.2,14.9,8,10,2024-08-26T05:59:41,2024-08-26T18:03:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-27,84,66.2,74.6,83,66.2,74.5,55.8,52.9,0,0,0,,0,0,17.4,17.2,93.6,1020.8,63.5,6.1,203.1,17.5,7,10,2024-08-27T05:59:20,2024-08-27T18:03:22,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-08-28,84.3,68,76.1,83.1,68,75.9,57.4,53.9,0,0,0,rain,0,0,18.1,9.2,139.4,1020.3,64.5,6.5,241.4,21,9,10,2024-08-28T05:59:00,2024-08-28T18:03:08,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-08-29,80.6,64.4,71.9,81.1,64.4,71.9,60.3,69.5,0.503,100,8.33,rain,0,0,26.4,15.9,217.1,1020.8,75,6.1,223.7,19.3,8,10,2024-08-29T05:58:39,2024-08-29T18:02:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999"
Rwanda,2024-08-30,82.4,62.6,71.1,82.9,62.6,71.1,60.4,71.2,0.118,100,4.17,rain,0,0,20.8,17.2,24.5,1020.5,63,6.2,220.4,18.8,8,10,2024-08-30T05:58:18,2024-08-30T18:02:37,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2024-08-31,81.3,62.9,72.9,80.7,62.9,72.7,55.9,58.4,0,0,0,,0,0,22.4,12.9,120.7,1020.4,56,6.6,241.6,20.9,8,10,2024-08-31T05:57:56,2024-08-31T18:02:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-09-01,78.8,66.2,73,78.8,66.2,73,53.4,51.4,0,0,0,,0,0,22.4,18.3,166.4,1021.4,81.2,6.5,168,14.5,8,10,2024-09-01T05:57:34,2024-09-01T18:02:05,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-09-02,80.6,67.7,74.1,79.9,67.7,74,52.1,47.4,0,0,0,,0,0,20.6,13.9,159.7,1020.7,72.1,6.6,175.6,15.1,7,10,2024-09-02T05:57:12,2024-09-02T18:01:48,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2024-09-03,82.4,62.6,73.6,84.3,62.6,73.5,53.6,51.1,0,0,0,,0,0,19,13.9,162.5,1019.7,64.5,6.2,176.5,15.3,7,10,2024-09-03T05:56:50,2024-09-03T18:01:32,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-09-04,78.8,68,73.4,78.8,68,73.4,54.4,52.2,0,0,0,rain,0,0,23.3,11.4,154.9,1020.7,80.9,6.2,151.1,13.1,8,10,2024-09-04T05:56:27,2024-09-04T18:01:15,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-09-05,78.8,66.2,73,78.8,66.2,73,55.6,55.1,0,0,0,,0,0,19.5,12.8,97,1020.5,70.9,6.2,200.3,17.3,7,10,2024-09-05T05:56:04,2024-09-05T18:00:58,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-09-06,80.6,66.2,71.7,80.5,66.2,71.7,58.3,63.8,0.157,100,4.17,rain,0,0,21.5,18.3,13.7,1020.4,73.8,6.2,198.5,17.2,8,10,2024-09-06T05:55:41,2024-09-06T18:00:41,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2024-09-07,82.4,64.4,73.2,81.5,64.4,73.1,57.9,61.5,0,0,0,,0,0,18.3,20.8,84,1021.1,67.9,6.2,230.1,20,8,10,2024-09-07T05:55:17,2024-09-07T18:00:23,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2024-09-08,80.6,66.2,71.9,80.5,66.2,71.9,58.4,63.6,0.197,100,8.33,rain,0,0,17.2,15,24.4,1020.7,71.8,6.5,180.3,15.5,7,10,2024-09-08T05:54:54,2024-09-08T18:00:06,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,remote"
Rwanda,2024-09-09,87.8,67,75.5,85.4,67,75,55.6,52.7,0.008,100,4.17,rain,0,0,19.9,21.2,107.5,1020.2,67.4,6.2,231.2,20,8,10,2024-09-09T05:54:30,2024-09-09T17:59:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
